month,transaction_count,to_address,from_address,artifact_name,project_name,to_address_rawscore,from_address_rawscore
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x70e377d17f9bb707dd7ada643b390ceb21d56f36,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,20.128
2024-08,2,0x7f7582af4255003d49193f70dc70b9f36aabed61,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-08,2,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-08,1,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,17.18,17.18
2024-06,3,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x59ae215a01115bc7add8e0817c1936fbf28357e5,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xaf5cea8dc41a2cc4ffe41975444aeff5e834bfbd,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x1a9308446118eaacf93fb6d1f54ffd5defa18f8a,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,4.229
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xe6aad6af4bea4b6af87ea3598a71f9a988b0b0b4,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,5.148
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xddcf0170eb81f54ef70dae9607f973c903b4cfcf,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xb8cdcc586368ce1b42f49274278b873a370b1985,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xcff56c8456fa104c977cedf52fa2ef862a3ff1a6,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0x6d001e0451895b79851bedfcb1384d8fcab3a309,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-08,1,0xe9be7b680a573fc03396f1227ea2695bc6dedfcb,0x8922c8ac42ae84ced3a4e8d54ce7fcb3d52ebcb2,0xe9be7b680a573fc03396f1227ea2695bc6dedfcb,refi-starter,2.473,15.259
2024-08,5,0x912ce59144191c1204e64559fe8253a0e49e6548,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-08,6,0x8e1bd5da87c14dd8e08f7ecc2abf9d1d558ea174,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-08,1,0x777777722d078c97c6ad07d9f36801e653e356ae,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-08,1,0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-07,3,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-08,1,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-09,2,0x68c802fe2deaf88ce097aecf87dffe99cc34a757,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-08,1,0x6dc1d6b864e8bef815806f9e4677123496e12026,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xf57c45f94208a17d17f79a624c73f72a792e3640,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x59ae215a01115bc7add8e0817c1936fbf28357e5,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-08,1,0x67d4c22867d62c6b5080d9295d4aa44811496074,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-08,3,0xef4fb24ad0916217251f553c0596f8edc630eb66,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-09,1,0xe8d88dc4e3f13046e778253bf4d82da8230c0813,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,0,
2024-08,2,0x1133ea7af70876e64665ecd07c0a0476d09465a1,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-07,1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-08,6,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-09,1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x85ba183fb4c16d435b076dde459dafc8eff864d8,0x85ba183fb4c16d435b076dde459dafc8eff864d8,arbilearn-aliveevie,,17.18
2024-08,1,0x500430da131e85e157a56dd2c38ce343b61ee1f9,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x522f55bb846463906ad7c375dc723e385a8b5aeb,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa91879510e32e52b054640c62881f21df56fa955,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,13.31
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x090c2c21991658b6fc3c6b2d8339149b03463820,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,2.149
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa92299be6ded0a68bf563e148d8b7df09a6fd383,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,4.856
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x5d42d56c1897dcdb00de42b72434a2ec0d2eb50e,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xaa4dd448b96008293c9f5ec70aa8026a66c6f5d8,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xf19495487cea1a6f4bbe160dfc65935168ae8d6e,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x77e79bcfa8c36e8b9adb648d47c8d17a8e980b5f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x3f2fa1c1255c1fe5836e1f5347e1f075afa4fa15,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xccab75fade3226ac7b44d19b54a412c63533c5e9,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7163858a9433ac8c08406e01163abf97c4984f56,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa92299be6ded0a68bf563e148d8b7df09a6fd383,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,4.856
2024-09,7,0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,0x0a37565e7244e3ad76dac69e3cb886ce4248f578,0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,cartographer-syndicate,,
2024-08,19,0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,0x0a37565e7244e3ad76dac69e3cb886ce4248f578,0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,cartographer-syndicate,,
2024-06,1,0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,0x0a37565e7244e3ad76dac69e3cb886ce4248f578,0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,cartographer-syndicate,,
2024-08,8,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x264fec580e0a93755e93729e49ee84f7cd09d0e0,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,
2024-08,9,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x7b6d789390e979eef34737e242a8ba8c93a6666c,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xf19495487cea1a6f4bbe160dfc65935168ae8d6e,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-08,1,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,0x6d008b929dc297f29f63159dddde4acfbca6a309,0xa323b49fe61742527d081ecf8d5fe396515a3bfe,coindlabs,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x940dd5997fc73cdfb6ea38c71a912964d4f0f940,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,5.87
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6d1681a31f05d376c6167f88d9ebadbe96abccba,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xfa22835c72ece5586db3090a67606e656cf961a5,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa53658480089752569958bbc59a9bb6cf8edbf64,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,4.643
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x0cf4011199056e01028c616f1e5133645a0ef315,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa0eebaeee6f298743e0a024f3e29bf18941bc93e,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-09,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xa0eebaeee6f298743e0a024f3e29bf18941bc93e,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xf41363f4cf17e570436a4531b56ca20f746ce36a,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xd7ad5c2d0cf8aeab4a9bc5bf967a14b002ef88a9,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,4.856
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xec141660fc4b50131c0760ab4c60b25d190c88fc,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xda02ec427edd910cd3704bf3bbc0540781796673,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.246
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x098912516d8be0d07cadf067f29fb39fcab66c34,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6ed2248710aae479d561ed3ed21ebed9cb3685c5,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xb649e816ed726c02f5eea500bfec99b7db7d8e1a,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xf41363f4cf17e570436a4531b56ca20f746ce36a,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x23f41a8857f0e2274106fb0ae135f7764700c423,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-07,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xc9d5f17c18e171a4a9018f0d5ef7ce7baf8dab76,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,7.203
2024-07,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x61996def8ec9b01c972596efcce27ddf4a46f366,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.598
2024-06,11,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x8c6f5041d19650c40d800e483d7d1d07f4344178,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,1.647
2024-07,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6a1a258088b721988b19097bd997bbb52e928ddc,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,2.149
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x78b1fbb582164f12c684f8662a53f51f13cb98c4,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,0
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x2c699ef53055766ee51974d081190318874d4672,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xc689718e5364d1ab496eb219e246fc87aefe240d,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xc522c5d0c5fa4b4707367d48b03548365c6d1dac,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x61996def8ec9b01c972596efcce27ddf4a46f366,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.598
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6a1a258088b721988b19097bd997bbb52e928ddc,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,2.149
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x6faaa8f2a5db8ebb9300cf57e02d07ce678402da,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,15.287
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7b628a09b34528e4077296cb1a409e69ff27c1f2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,23.877
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x565241fd511003c3f154b1b03075d4aba628f51f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7b628a09b34528e4077296cb1a409e69ff27c1f2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,23.877
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x527fbb49abf233057b459ba637191026f4789b3e,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7b628a09b34528e4077296cb1a409e69ff27c1f2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,23.877
2024-08,2,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,0x690669515543901a754d5339ebd174e1da2c009e,0x690669515543901a754d5339ebd174e1da2c009e,basket-swap-stylus-teeeeeo9,,
2024-08,1,0x6dc1d6b864e8bef815806f9e4677123496e12026,0x690669515543901a754d5339ebd174e1da2c009e,0x690669515543901a754d5339ebd174e1da2c009e,basket-swap-stylus-teeeeeo9,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x19acb8edc1972c9b120ea8f6bc976d20dc24d180,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x6faaa8f2a5db8ebb9300cf57e02d07ce678402da,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,15.287
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x335e4962a47fa6a6c6d58ee6daa1bd6681489bad,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x527fbb49abf233057b459ba637191026f4789b3e,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xa8946a3ea07d12051d434305303107732d9e2ec3,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-08,1,0x1133ea7af70876e64665ecd07c0a0476d09465a1,0x690669515543901a754d5339ebd174e1da2c009e,0x690669515543901a754d5339ebd174e1da2c009e,basket-swap-stylus-teeeeeo9,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x590502df5e878ade368338d1dc26c5d56d4fd360,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xe019234997b85b46df9325386794d269565bb806,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,5.691
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xe019234997b85b46df9325386794d269565bb806,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,5.691
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xada74bb6c932d4a29d9c2755fb112744a1896545,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x799e6e98b38476610e3cbfcc5a5e12865928c16b,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x1073e20036110cb07ae3b67484b2e857813d2207,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x443941bacb0ba805df7699aeb460fd1b96f53b31,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.07
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xab45462cf833742244cc263b44dd92cd90153a23,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xbc3dbaca9e8a48b7c6f9b44f17c9c38312192c06,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,4,0xdbd0f5ebada6632dde7d47713ea200a7c2ff91eb,0x9c2fd95e1b8bd9be5612700b0b29c893fea417e1,0xdbd0f5ebada6632dde7d47713ea200a7c2ff91eb,umbra-scopelift,,29.256
2024-08,8,0x4fe3fc701504ac72bff774e42e78fb349607de56,0x8e6f26014c2135319e934366d68a39eadcc66888,0x4fe3fc701504ac72bff774e42e78fb349607de56,duel3,,
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x0cc10e81a1d43010493699081444ce57d2ed4f30,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,2.073
2024-08,5,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x0ab933f860b21d839640553f5ec596150cfd5c77,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x0ab933f860b21d839640553f5ec596150cfd5c77,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-05,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x590502df5e878ade368338d1dc26c5d56d4fd360,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-08,1,0x4976e41e2f43169b9a4330805aa1e004840fd69a,0x4452fb36ba1085e84e2d9d3485ccccc240febf72,0x4976e41e2f43169b9a4330805aa1e004840fd69a,stogramhq,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x69aea131aa2c758e65affb07adac06a9d42d42ff,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.979
2024-07,3,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7e93b4f233be610828306fc75dccca1b8d70a9c2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.893
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7eb6f74819f46980bd8733b46ea3af031d6b76fd,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x97c89bcfdf1c678d37c203af90d1f4f98e0d8718,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,14.357
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x2c47188c51f12c7fe4f992433aba9aafc377e4c5,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7e93b4f233be610828306fc75dccca1b8d70a9c2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.893
2024-05,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x35c3f90c1e78bfdab55b13e51efe4011b8201ef6,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.946
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xb934bde304ed54032cc2f47ef52e336d7ed263e0,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x089db30e7330810ed454e3f72b3b01fb3f04f52d,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xbd1dfab0f102d4beeb1f2518abbe16a5e14b942f,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,2,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x052e94b3ca0d04e8b8c46b1988cbdc3017cb8b82,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xc687bf76e0856568d80c0ff3cd2b684d6e06644d,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x9124423d1af5e3785bae1a2ef752e92257666cd8,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7e93b4f233be610828306fc75dccca1b8d70a9c2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.893
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x51de751daa7a7b6f25390b68df6815389f764488,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,3.626
2024-04,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0xbe0ac3b3dbcea3a49c3af73fe9093a06782ea869,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-05,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x7e93b4f233be610828306fc75dccca1b8d70a9c2,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,20.893
2024-08,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x2f34357f99703df7a249b4d300c4b8d79d277cb4,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,1.122
2024-06,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x0881ee19bdf7fd6a76713511cf39df9b221b7718,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-07,1,0xfb2dc580eed955b528407b4d36ffafe3da685401,0x67c06025e29cf5d9815a2d5aa35668412b3b1554,0xfb2dc580eed955b528407b4d36ffafe3da685401,umbra-scopelift,,
2024-09,1,0x13257e783dc8ded7e227a28edb0428c42d31202e,0x50ae8f6ba2b368902daede6283195ee4fed7637a,0x13257e783dc8ded7e227a28edb0428c42d31202e,kairosresearch,,4.937
2024-06,1,0x966a4b9d5d2e01799170a0865c2d1cbbc1904163,0x0d8942c57abec69339b56bb9b123e32f5bdf5077,0x966a4b9d5d2e01799170a0865c2d1cbbc1904163,lexdao,,
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x67c06025e29cf5d9815a2d5aa35668412b3b1554,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x7eb6f74819f46980bd8733b46ea3af031d6b76fd,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-04,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xbe0ac3b3dbcea3a49c3af73fe9093a06782ea869,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0xdff2266ed82925d6cca3f88166f6ed6514c94d77,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-06,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x97c89bcfdf1c678d37c203af90d1f4f98e0d8718,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,14.357
2024-08,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x089db30e7330810ed454e3f72b3b01fb3f04f52d,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,
2024-08,1,0x31fe56609c65cd0c510e7125f051d440424d38f3,0x2f34357f99703df7a249b4d300c4b8d79d277cb4,0x31fe56609c65cd0c510e7125f051d440424d38f3,umbra-scopelift,,1.122
